name,datetime,tempmax,tempmin,temp,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description,icon
MINNESOTA,4/6/94,44,18,32.3,54.8,0,0,,,,,11.4,229.8,1022.6,32,12.5,,,,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,4/7/94,47.9,29.2,40.4,59.4,0,0,,,,,18.3,155.9,1023,96,10.4,,,,0.89,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,4/8/94,52.4,36.9,43.9,70.1,0.007,16.67,rain,,0,,22.4,152.2,1011.2,86.8,8.5,,,,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,4/9/94,48,36.1,42.5,68.4,0,0,,,,,25.7,281.3,1012.9,77.9,13.6,,,,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/10/94,57,27.9,42.7,60.9,0,0,,,,,11.6,355.2,1024.9,35.1,12.9,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/11/94,61,30.1,46.2,53.1,0,0,,,,,19.1,102.6,1027.8,72.1,12.9,,,,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/12/94,50.9,37.2,41.7,66.9,0.037,25,rain,,,,21,53.5,1012.7,83.3,8.8,,,,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,4/13/94,63.6,38.1,48.1,74,0,0,,,,,15.6,303.9,1002.1,72.1,10.5,,,,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,4/14/94,68,38.3,53.4,64.8,0,0,,,,,17.2,25.2,1001.9,51.5,10.4,,,,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,4/15/94,54,36.9,46.5,78.8,0.148,54.17,rain,,,,34,315.2,998.3,89.3,9.6,,,,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,4/16/94,61.1,42,51.3,47.3,0,0,,,0,,25.3,301.6,1014.5,24.8,16,,,,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/17/94,66.8,38.2,54.7,43.3,0,0,,,,,15.9,289.3,1020.5,27,16.7,,,,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,4/18/94,83,48.9,63.4,47.8,0,0,,,,,34,296.6,1009.1,30.2,13.5,,,,0.25,Partially cloudy,Clearing in the afternoon.,wind
MINNESOTA,4/19/94,57.8,43.1,50.8,36.6,0,0,,,,,25.3,306.7,1021.3,5,13.9,,,,0.29,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,4/20/94,51.9,34.2,43.4,46.1,0,0,,,,,12.5,281.2,1026.6,69.6,11.7,,,,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/21/94,60.2,38.4,49.7,41.8,0,0,,,,,16.7,13.9,1026,38.1,15.6,,,,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,4/22/94,66.8,36.1,52.4,40.2,0,0,,,,,13.5,171.1,1023.4,5.5,14,,,,0.39,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,4/23/94,79.1,49,63.5,47.3,0,0,,,,,25.7,188.6,1010,54.8,11.7,,,,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/24/94,70,56.2,63.1,80.6,0.218,20.83,rain,,,,19.6,25.2,1002.8,79.9,7.5,,,,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,4/25/94,56.1,44,50.2,92,0.06,41.67,rain,,,,17.2,35.2,1002.6,100,7.3,,,,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,4/26/94,65.9,41.2,50.9,84.8,0.166,41.67,rain,,,,23.1,209.4,997,99.1,7.5,,,,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,4/27/94,43.8,34.1,37,73.9,0.003,12.5,"rain,snow",,,,18.8,5.6,1020.9,99.5,12.5,,,,0.56,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain
MINNESOTA,4/28/94,35,30.9,32.6,79.5,0.044,45.83,"rain,snow",,2.2,,21.6,68.4,1024.1,97,7.6,,,,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MINNESOTA,4/29/94,41.1,29.9,35.3,75.8,0.03,20.83,"rain,snow",,1.5,,16.3,307.9,1025.5,92.3,9.8,,,,0.63,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain
MINNESOTA,4/30/94,47.9,32.1,40,69.4,0,0,,,0.4,,15,357.1,1026,79.3,13.8,,,,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/1/94,56.8,30.8,44.7,64.8,0,0,,,,,13.7,297.9,1022.7,35.8,13.7,,,,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,5/2/94,60.2,35,50.4,58.1,0,0,,,,,11.7,186.4,1023.4,48.5,12.9,,,,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,5/3/94,61.1,42.1,53.8,61.2,0,0,,,,,20.2,171.5,1019.5,88.9,10.6,,,,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/4/94,68.9,47,58.6,60.1,0,0,,,,,21.5,262.5,1016,75.1,11.6,,,,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/5/94,56,35.9,47,60.5,0,0,,,,,17.1,325.9,1020.3,55.8,12.5,,,,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/6/94,56,33.1,46.5,56,0,0,,,,,11.5,19.7,1021.6,69.7,12.8,,,,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/7/94,65.9,44,54.1,49.5,0.059,4.17,rain,,,,15.6,322.4,1018.3,36.6,15.9,,,,0.9,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
MINNESOTA,5/8/94,69.1,42.9,57.9,57,0,0,,,,,20.5,253.3,1010.4,35,11.4,,,,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/9/94,66.8,42.4,56.7,39.1,0,0,,,,,24.9,311.1,1014,22.3,13.5,,,,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,5/10/94,77,39.2,58.5,55.1,0.01,12.5,rain,,,,14.9,167.9,1015.7,49.3,12.8,,,,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MINNESOTA,5/11/94,70.8,53.4,65.8,49.6,0.009,4.17,rain,,,,28.6,303.9,1008.9,60.1,13.6,,,,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,5/12/94,69.9,45.9,59.2,54.2,0,0,,,,,12.4,339.7,1018.5,9.6,15,,,,0.07,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/13/94,79.1,48.1,65.1,52.6,0,0,,,,,20.8,157.1,1011.2,48.5,11.3,,,,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,5/14/94,70.1,56.2,60.4,83.8,0.057,45.83,rain,,,,16.1,181.3,1005.7,96.4,7.9,,,,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,5/15/94,70,47.2,59.1,59.3,0,0,,,,,23.2,324,1014,2.8,15.6,,,,0.17,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/16/94,68,45,56.1,68.8,0,0,,,,,11.8,106.6,1021.7,45.9,12.5,,,,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/17/94,71.9,52.2,62.6,49.7,0,0,,,,,18.3,127,1023.3,62.7,13.6,,,,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/18/94,79.1,53,66.1,45.2,0,0,,,,,10.5,139.1,1024,42.6,14.7,,,,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,5/19/94,84.8,53,69.9,48.5,0,0,,,,,10.4,152.2,1021.2,23.4,13.2,,,,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/20/94,86.9,56.3,71.9,41.7,0,0,,,,,17.1,171.2,1017.5,0.4,13.2,,,,0.35,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/21/94,87,56.2,72.6,50.5,0.005,8.33,rain,,,,16.8,193.5,1015.6,56.2,12.3,,,,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,5/22/94,83,62.8,71.2,69.9,0.048,12.5,rain,,,,8.8,49.5,1018.2,40.5,8.6,,,,0.42,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
MINNESOTA,5/23/94,77.1,57.2,65.8,75.9,0.019,8.33,rain,,,,11.6,138.9,1015.5,74.1,11.5,,,,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,5/24/94,73.9,60,65.8,73.6,0.047,20.83,rain,,,,20.3,318.3,1010.8,77.3,12.9,,,,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,5/25/94,68.9,53,59.9,77.6,0.018,16.67,rain,,,,19.7,345.6,1007.9,74.2,11.6,,,,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,5/26/94,64.9,43.1,54.2,63.8,0,0,,,,,13.3,11.4,1016.2,34,13.7,,,,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/27/94,72.7,42.3,59.4,53.2,0,0,,,,,11.4,187,1017.4,11.6,13.5,,,,0.58,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/28/94,83,50.7,68.9,54.7,0,0,,,,,16.2,187.9,1011.4,25.9,15.6,,,,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/29/94,81.8,61.4,72.3,56.4,0.062,8.33,rain,,,,17.2,235,1007.4,48.5,13.1,,,,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,5/30/94,88.1,56.2,71.6,63.5,0,0,,,,,22.8,186.7,1008.8,70.2,12.2,,,,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/31/94,74.9,57.8,66.3,48.2,0,0,,,,,24.9,302.2,1016.6,3.5,16.2,,,,0.75,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/1/94,70.1,51.1,61.4,59.7,0,0,,,,,13.5,28.3,1020.7,61.8,15,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/2/94,69.9,45,59,39.4,0,0,,,,,11.7,95.2,1024.5,38.7,16.1,,,,0.78,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,6/3/94,78,45.9,63.6,57,0,0,,,,,10.6,184.6,1022.3,15.4,12.2,,,,0.81,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/4/94,83.9,53.3,70,52.1,0.002,8.33,rain,,,,18.3,175.9,1015.4,41.2,12.7,,,,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,6/5/94,74.1,62,67.2,85.5,0.096,45.83,rain,,,,18.3,148.6,1007.6,92.7,6.5,,,,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MINNESOTA,6/6/94,84.7,59.1,71.8,70,0,0,,,,,15.9,293.2,1009,40.3,9.8,,,,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,6/7/94,69.1,56.2,61.4,79.1,0.016,20.83,rain,,,,14.1,64,1013.4,84,9.5,,,,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,6/8/94,68.9,44.1,57.4,61.4,0,0,,,,,14.7,89.5,1021.2,52,16,,,,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,6/9/94,71.9,51.1,62.6,64.8,0,0,,,,,13.5,166.5,1018.8,65.1,13,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/10/94,77.8,54,64.8,67.3,0.017,4.17,rain,,,,16.6,192.3,1015.1,48,11.8,,,,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain
MINNESOTA,6/11/94,75.8,55,65.2,66.4,0.023,8.33,rain,,,,17.5,253.8,1009.8,49.2,13.8,,,,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,6/12/94,81.8,54.7,68,64.6,0.01,12.5,rain,,,,10.1,239.5,1008.3,54.5,12,,,,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,6/13/94,80.7,60,70.1,73.2,0.062,12.5,rain,,,,14.4,117.3,1006.6,73.6,11.8,,,,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,6/14/94,93.8,70.2,82.7,65.5,0,0,,,,,28.9,169.3,1000.1,57.7,9.8,,,,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/15/94,83.1,66,73.2,75,0.001,4.17,rain,,,,19.7,9.4,1010.4,91.9,9.9,,,,0.22,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
MINNESOTA,6/16/94,87.9,61.1,75.5,73.4,0,0,,,,,18.4,175.8,1015.8,75.2,8.6,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/17/94,85.9,71.1,77.9,76.4,0.049,12.5,rain,,,,16.8,165.9,1017.1,86.1,9.9,,,,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,6/18/94,81.6,68.1,74,76.4,0,0,,,,,11.5,20.8,1020.9,78.4,11.1,,,,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/19/94,86.2,67,77.2,75.6,0,0,,,,,13.9,139.4,1018.9,79.3,8.8,,,,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/20/94,86.1,66.9,75.2,76,0.001,4.17,rain,,,,17.4,265.6,1016,91.2,9.9,,,,0.4,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
MINNESOTA,6/21/94,83.8,61.1,73.3,60.5,0,0,,,,,11.3,330.9,1017.2,35.7,13.1,,,,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/22/94,82.9,62.3,72.6,68.4,0,0,,,,,11.4,140.4,1013.3,88.2,10.3,,,,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/23/94,74.9,63.9,70.8,73,0,0,,,,,11.3,145.9,1008.6,95.6,9.9,,,,0.5,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,6/24/94,81.7,60.1,71.4,69,0,0,,,,,9,3.1,1007.5,62.1,8.8,,,,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/25/94,86,61.1,73.3,69.6,0.002,4.17,rain,,,,16.6,229.4,1005.1,47,10.4,,,,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,6/26/94,80.8,59.2,70,71.7,0.034,4.17,rain,,,,11.5,28.2,1008.3,42.3,11.2,,,,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,6/27/94,80,62.1,70.7,70.2,0.005,4.17,rain,,,,20.3,171.1,1009.6,65.9,10.6,,,,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,6/28/94,78.9,63.8,71.2,60.2,0.001,4.17,rain,,,,22.8,281.1,1003.8,68.9,10.8,,,,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,6/29/94,78.1,63,70,70.2,0,0,,,,,22.2,317.2,1010.7,68,12.8,,,,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/30/94,81.8,57.9,71.2,69.6,0.001,4.17,rain,,,,18.3,168.5,1011.7,66.4,10.6,,,,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,7/1/94,78,60.1,69.8,59.3,0,0,,,,,17.2,315.6,1012.6,57.1,13.7,,,,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,7/2/94,75.7,51.1,64.1,58.8,0,0,,,,,17.1,98.2,1018.4,27.5,15.7,,,,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,7/3/94,79.8,56.2,68.2,64,0,0,,,,,15.9,135.4,1016.9,71.8,13,,,,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/4/94,83,66,73.3,80.8,0.003,4.17,rain,,,,12.6,135.5,1010.6,74.1,7.1,,,,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,7/5/94,87,64,76.2,76.9,0.116,16.67,rain,,,,18.3,161.2,1011.1,73.5,12.4,,,,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MINNESOTA,7/6/94,83.9,67,75.9,76,0.038,8.33,rain,,,,17.7,153.2,1012.6,86.9,12.7,,,,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,7/7/94,81,68.1,72.5,83.4,0.468,12.5,rain,,,,20.8,131.3,1009.2,85.6,8.7,,,,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,7/8/94,70.1,61.8,64,83.1,0,0,,,,,13.9,205,1007.8,99.4,10.7,,,,0,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,7/9/94,72,59.4,65.4,73.8,0,0,,,,,19.1,323,1016.8,82.3,13.4,,,,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/10/94,76.9,54.9,67.1,74.2,0,0,,,,,14.7,147.4,1021,27.8,15.2,,,,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/11/94,81.8,66.1,73.7,72.9,0,0,,,,,17.3,211.2,1012.5,67.5,11.7,,,,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/12/94,83,59,72.2,67.7,0,0,,,,,11.3,275.4,1015.9,62.9,12.7,,,,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/13/94,66.2,59.2,63.2,83.5,0.006,16.67,rain,,,,9.4,98.9,1018.4,94.2,11.3,,,,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MINNESOTA,7/14/94,75,54,65.3,72,0.012,4.17,rain,,,,9.5,45.5,1017.2,79.5,12.3,,,,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,7/15/94,79.1,57.9,70.5,69.2,0,0,,,,,10.3,241.7,1018.6,46.9,14.9,,,,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,7/16/94,77.1,61.2,68.9,79.4,0.035,16.67,rain,,,,11.6,164.4,1018.2,82.1,12.9,,,,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,7/17/94,79.2,57.8,69.3,71.8,0.026,4.17,rain,,,,16.9,305.5,1017.6,33.7,12.1,,,,0.32,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain
MINNESOTA,7/18/94,79.1,57.2,69.8,78.6,0,0,,,,,8.3,158.2,1014.3,72.7,13.3,,,,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/19/94,87,66.9,75.8,76.3,0.02,16.67,rain,,,,14.9,158.5,1007.5,91.9,9.6,,,,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MINNESOTA,7/20/94,83.9,60.9,71.6,71,0.008,4.17,rain,,,,20.6,242.3,1010.7,35.4,12.5,,,,0.42,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain
MINNESOTA,7/21/94,74.8,63,67.7,81.2,0.028,33.33,rain,,,,12.6,277.3,1007.7,72.2,8.8,,,,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,7/22/94,79.9,63,70.8,73.5,0,0,,,,,15,319.3,1010.7,33.3,13.1,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/23/94,80,61.1,70.9,70.9,0,0,,,,,17.2,308.4,1013.3,42.1,13.2,,,,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/24/94,79.1,58,69.6,67.3,0.02,4.17,rain,,,,14.7,288.3,1014.2,30.9,13.7,,,,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MINNESOTA,7/25/94,72.7,54.9,65.3,63,0,0,,,,,20.3,317.2,1013.2,42.9,12.3,,,,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,7/26/94,70.4,59.1,64,71.5,0.003,8.33,rain,,,,17.2,325.6,1013.7,77.3,11.4,,,,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,7/27/94,75.1,56,65.9,70.2,0,0,,,,,14.9,333.3,1016.1,35.9,11.8,,,,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/28/94,81.7,56,69,70,0,0,,,,,6.2,315.5,1017,54.5,8,,,,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/29/94,81.6,59.3,71,73.1,0,0,,,0,,5.9,200,1018.1,58.2,6.4,,,,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/30/94,82.8,61.1,71.9,70.2,0,0,,,,,15,172.9,1015.5,42.7,8.7,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/31/94,86,67.1,75,69.2,0.004,4.17,rain,,,,11.3,205.4,1011.9,76.8,9.2,,,,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MINNESOTA,8/1/94,86.8,65,75.5,70.6,0,0,,,,,8.1,78.1,1016.3,53.5,9.3,,,,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/2/94,84.7,61.3,73.4,70.8,0,0,,,,,9.7,151.6,1018.2,51.4,7.6,,,,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/3/94,88.8,68.2,74.8,74.9,0,0,,,,,11.4,170,1012.6,84.2,7.8,,,,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/4/94,70.3,56.2,64.9,70.4,0,0,,,,,22.6,351.6,1018.9,56.7,10.9,,,,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/5/94,74,49,61.9,65.1,0,0,,,,,12.8,212.1,1024.9,38.6,15,,,,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,8/6/94,74.6,54.1,65.3,66.7,0,0,,,,,17,170.8,1017.6,51,15.4,,,,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/7/94,83,59.2,69.1,75,0,0,,,,,13.9,169.9,1013.1,85.8,8.1,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/8/94,70.1,54.8,61.3,72,0,0,,,,,17.1,351,1021,80.7,13.3,,,,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/9/94,61,51.2,55.4,83.7,0.03,37.5,rain,,,,9.4,111.2,1026.1,86.8,10.3,,,,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,8/10/94,62,54,58.4,89.4,0.094,29.17,rain,,,,14.9,87.9,1021.4,97.3,6.6,,,,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,8/11/94,77.8,57,66.7,75.6,0,0,,,,,3.7,155.3,1023.2,78.4,10.7,,,,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/12/94,72.7,61.1,66,88.7,0.004,8.33,rain,,,,11.6,171.1,1016.7,89.4,6.8,,,,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MINNESOTA,8/13/94,74.7,56.2,66.4,75.4,0,0,,,,,19.2,314,1015.5,64.7,10.1,,,,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/14/94,71.8,48.8,61.2,61.7,0,0,,,,,17.3,303.9,1021.2,11.1,16.2,,,,0.25,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/15/94,75.8,50.2,63.9,70.9,0,0,,,,,8.3,194.4,1019.7,0,12.6,,,,0.3,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/16/94,81.7,56.1,68.9,72.8,0,0,,,,,10.3,150.4,1015.2,45.7,12.1,,,,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/17/94,76.9,62,69.3,83.1,0,0,,,,,10.3,119.6,1013.7,87.1,8,,,,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/18/94,81.7,62.8,71.1,79.3,0,0,,,,,7,346,1014.2,64.6,7.4,,,,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/19/94,83.4,65.9,71.1,77.6,0.015,12.5,rain,,,,15.1,295.3,1009.6,80,7.9,,,,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,8/20/94,74.9,61.1,66.9,69.7,0,0,,,,,17.2,340.3,1013.2,76.4,14.2,,,,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/21/94,79,53.7,67,69,0,0,,,,,4.7,158.6,1016.5,13.3,12.9,,,,0.5,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/22/94,79.8,57.1,68.6,71.3,0,0,,,,,16.9,152,1016.1,48.7,11.8,,,,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/23/94,81.7,62,69.4,78.4,0.002,4.17,rain,,,,19.6,158.7,1012.3,58.5,9.1,,,,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
